Subj,Age,Sex,Block,Cue_L,Cue_R,Out_C,Out_I,Norm_Rev,Resp_Key,Acc,RT,FixReps
101,19,f,55,1,4,1,2,1,65,1,984.628211234849,0
101,19,f,55,4,2,2,1,0,90,1,879.457151637325,0
101,19,f,55,1,4,1,2,1,90,1,886.971289130088,0
101,19,f,56,4,2,2,1,1,65,1,966.833110864172,0
101,19,f,56,2,4,2,2,1,65,1,847.914255579781,0
101,19,f,56,3,2,2,1,0,65,1,1388.83918302872,0
101,19,f,56,3,1,1,2,0,77,1,894.036262739064,0
101,19,f,56,2,4,2,2,1,65,0,1075.459532688,0
101,19,f,56,2,4,2,1,0,77,1,755.670543120686,0
101,19,f,56,1,3,1,2,0,90,1,913.944968971919,0
101,19,f,56,4,1,2,1,1,77,1,909.719870249319,0
101,19,f,57,1,3,1,2,0,65,1,915.990656907525,0
101,19,f,57,4,1,1,2,0,65,1,917.463117547413,0
101,19,f,57,1,3,1,1,1,90,1,904.529431402807,0
101,19,f,57,4,1,2,1,1,77,1,617.201286396266,0
101,19,f,57,4,1,1,2,0,65,1,814.652281347662,0
101,19,f,57,4,1,1,2,0,75,1,922.524965119919,0
101,19,f,57,1,4,1,2,0,65,1,611.037055417,0
101,19,f,57,3,2,1,2,1,65,1,712.270686442025,0
101,19,f,58,1,4,1,2,0,75,1,766.508734848685,0
101,19,f,58,4,1,2,1,1,77,1,770.457935863305,0
101,19,f,58,2,3,2,1,1,75,1,838.596821682586,0
101,19,f,58,2,3,2,1,0,77,1,733.15529780939,0
101,19,f,58,4,2,2,1,1,75,1,789.647919507843,0
101,19,f,58,2,4,2,2,1,90,1,898.15691878448,0
101,19,f,58,3,2,2,1,0,90,1,1121.45717457861,0
101,19,f,58,3,2,1,2,1,90,1,1039.91279941965,0
101,19,f,59,2,3,2,1,1,65,1,757.741888939563,0
101,19,f,59,3,1,1,2,0,65,1,717.430637686448,0
101,19,f,59,2,3,2,1,1,90,1,858.191596167671,0
101,19,f,59,2,4,2,1,0,90,1,1445.76647945541,0
101,19,f,59,2,3,2,1,1,77,1,905.207705092835,0
101,19,f,59,1,4,1,2,1,90,1,925.645567434003,0
101,19,f,59,3,1,1,2,0,65,1,720.251797410128,0
101,19,f,59,1,3,1,1,1,75,1,1517.07456663826,0
101,19,f,60,1,3,1,2,0,65,1,814.478713314202,0
101,19,f,60,1,4,1,2,1,65,1,874.728252831119,0
101,19,f,60,3,2,1,2,1,90,1,1311.89722840554,0
101,19,f,60,4,1,1,2,0,77,1,1236.71359342552,0
101,19,f,60,1,4,1,2,0,77,1,1391.04817584575,0
101,19,f,60,1,3,1,1,1,90,1,1190.29395482175,0
101,19,f,60,1,3,1,1,1,65,1,777.983242081973,0
101,19,f,60,4,2,2,1,1,75,1,1040.17752840355,0
102,19,f,1,3,2,2,1,0,65,0,916.092636149187,0
102,19,f,1,2,3,2,1,0,65,1,1070.14119641372,0
102,19,f,1,4,2,2,1,0,65,0,1148.01988147883,0
102,19,f,1,3,1,1,2,0,65,0,634.033056913722,0
102,19,f,1,2,4,2,1,0,77,1,1354.2014807872,0
102,19,f,1,4,2,2,1,0,77,1,878.878252806317,0
102,19,f,1,2,4,2,1,0,77,0,1132.71273641476,0
102,19,f,1,3,2,2,1,0,90,0,730.719215463068,0
102,19,f,2,2,4,2,1,0,75,0,822.817154627955,0
102,19,f,2,1,3,1,2,0,75,1,1000.64204885712,0
102,19,f,2,4,1,1,2,0,90,0,1494.07666914522,0
102,19,f,2,3,2,2,1,0,65,1,1395.30377634674,0
102,19,f,2,2,4,2,1,0,77,0,1516.80676834803,0
102,19,f,2,2,4,2,1,0,77,1,986.684504375262,0
102,19,f,2,4,2,2,1,0,90,1,1121.28142930305,0
102,19,f,2,1,3,1,2,0,90,1,1309.9158061741,0
102,19,f,3,2,4,2,1,0,90,0,1166.65378745438,0
102,19,f,3,4,1,1,2,0,75,1,1144.65810521051,0
102,19,f,3,3,1,1,2,0,65,1,1507.10691034146,0
102,19,f,3,3,1,1,2,0,75,1,1289.8160848481,0
102,19,f,3,4,1,1,2,0,65,1,1154.22967418817,0
102,19,f,3,1,4,1,2,0,75,1,1592.5461961242,0
102,19,f,3,2,3,2,1,0,77,1,1974.94952958641,0
102,19,f,3,1,4,1,2,0,75,1,1399.57897050044,0
102,19,f,4,1,4,1,2,0,75,0,1109.94490514531,0
102,19,f,4,2,3,2,1,0,65,1,1064.62084403756,0
102,19,f,4,1,3,1,2,0,77,1,1404.52277688564,0
102,19,f,4,4,1,1,2,0,77,1,1107.83160751998,0
102,19,f,4,1,3,1,2,0,90,1,1523.57499565187,0
102,19,f,4,3,1,1,2,0,65,1,1237.55868091212,0
102,19,f,4,2,3,2,1,0,65,1,1114.04049465818,0
102,19,f,4,4,2,2,1,0,65,1,920.756923380395,0
102,19,f,5,1,3,1,2,0,75,1,1187.89784691762,0
102,19,f,5,4,1,1,2,0,75,0,1280.34141181888,0
102,19,f,5,1,3,1,2,0,65,1,763.294969379785,0
102,19,f,5,2,3,2,1,0,65,1,734.31613797402,0
102,19,f,5,3,2,2,1,0,77,0,1875.62665417317,0
102,19,f,5,2,4,2,1,0,65,1,671.564691478125,0
102,19,f,5,1,3,1,2,0,75,1,972.739939725216,0
102,19,f,5,1,3,1,2,0,75,1,758.54948273809,0
102,19,f,6,4,2,2,1,0,75,0,1154.07089764813,0
102,19,f,6,3,2,2,1,0,75,0,1094.72197805371,0
102,19,f,6,1,4,1,2,0,65,1,977.872708304858,0
102,19,f,6,3,2,2,1,0,77,0,1135.91664171327,0
102,19,f,6,1,3,1,2,0,65,1,646.455660897118,0
102,19,f,6,4,2,2,1,0,75,0,1030.43257249374,0
102,19,f,6,1,3,1,2,0,75,1,1440.49200200789,0
102,19,f,6,1,4,1,2,0,65,1,580.902080155283,0
102,19,f,7,4,2,2,1,0,77,1,1173.80929669889,0
102,19,f,7,4,2,2,1,0,77,1,1614.86939271344,0
102,19,f,7,1,4,1,2,0,75,1,879.229010104609,0
102,19,f,7,2,3,2,1,0,77,1,755.33289946361,0
102,19,f,7,4,1,1,2,0,75,1,984.134118481961,0
102,19,f,7,1,3,1,2,0,90,1,1079.5111252246,0
102,19,f,7,2,3,2,1,0,65,1,738.736525125205,0
102,19,f,7,3,1,1,2,0,90,0,778.226001197254,0
102,19,f,8,3,2,2,1,0,77,1,1242.38627252998,0
102,19,f,8,3,1,1,2,0,75,1,1661.82227169884,0
102,19,f,8,3,2,2,1,0,75,1,1436.10089494541,0
102,19,f,8,2,3,2,1,0,65,1,715.109610146101,0
102,19,f,8,2,4,2,1,0,75,1,1017.64200539037,0
102,19,f,8,4,1,1,2,0,65,1,1174.53043196838,0
102,19,f,8,2,4,2,1,0,75,1,1280.20346338053,0
102,19,f,8,4,2,2,1,0,77,1,1297.97164480442,0
102,19,f,9,4,1,1,2,0,65,1,869.084819272757,0
102,19,f,9,1,4,1,2,0,65,1,680.131380040621,0
102,19,f,9,4,1,1,2,0,65,1,1201.9477595004,0
102,19,f,9,3,1,1,2,0,90,1,866.359658442889,0
102,19,f,9,1,3,1,2,0,90,1,896.279678536303,0
102,19,f,9,4,2,2,1,0,90,1,745.381594961145,0
102,19,f,9,4,2,2,1,0,65,1,787.544312541286,0
102,19,f,9,2,4,2,1,0,75,1,984.010357300576,0
102,19,f,10,1,4,1,2,0,77,0,829.482448853014,0
102,19,f,10,4,1,1,2,0,77,1,1377.24430336311,0
102,19,f,10,4,1,1,2,0,90,1,937.028500085944,0
102,19,f,10,1,4,1,2,0,75,1,793.866395881196,0
102,19,f,10,2,4,2,1,0,75,1,737.406243359146,0
102,19,f,10,1,4,1,2,0,75,1,616.619858777995,0
102,19,f,10,1,4,1,2,0,90,1,817.753209339571,0
102,19,f,10,2,4,2,1,0,65,1,796.868057299434,0
102,19,f,11,2,4,2,1,0,77,1,819.411911017596,0
102,19,f,11,4,2,2,1,0,90,1,844.602141007272,0
102,19,f,11,3,1,1,2,0,90,1,1046.03372582642,0
102,19,f,11,4,2,2,1,0,75,1,1060.48178718447,0
102,19,f,11,1,4,1,2,0,90,1,707.312655758869,0
102,19,f,11,1,3,1,2,0,77,1,1107.1660138532,0
102,19,f,11,4,1,1,2,0,75,1,1058.81402980958,0
102,19,f,11,2,4,2,1,0,90,1,775.603471593058,0
102,19,f,12,2,4,2,1,0,77,1,794.86312616973,0
102,19,f,12,2,3,2,1,0,65,1,661.351375500089,0
102,19,f,12,3,2,2,1,0,90,0,662.139522921279,0
102,19,f,12,3,1,1,2,0,65,1,662.780364353239,0
102,19,f,12,1,3,1,2,0,77,1,805.207447887369,0
102,19,f,12,1,3,1,2,0,77,1,841.637004230506,0
102,19,f,12,1,4,1,2,0,90,1,642.865982941657,0
102,19,f,12,3,1,1,2,0,65,1,940.00389998655,0
102,19,f,13,2,4,2,1,0,77,1,1058.1318340337,0
102,19,f,13,2,3,2,1,0,90,1,754.622329173799,0
102,19,f,13,4,1,1,2,0,90,1,1065.42740471014,0
102,19,f,13,3,2,2,1,0,65,1,1100.8427230845,0
102,19,f,13,2,3,2,1,0,77,1,771.694127561204,0
102,19,f,13,1,4,1,2,0,75,1,828.428969532979,0
102,19,f,13,2,3,2,1,0,75,1,1053.56504646079,0
102,19,f,13,4,2,2,1,0,65,1,787.109639124537,0
102,19,f,14,1,3,1,2,0,90,1,1006.24722292014,0
102,19,f,14,4,1,1,2,0,65,1,693.720055831363,0
102,19,f,14,2,4,2,1,0,90,1,686.890551647593,0
102,19,f,14,4,1,1,2,0,65,1,765.069282113473,0
102,19,f,14,3,2,2,1,0,75,1,922.985832061386,0
102,19,f,14,2,4,2,1,0,65,1,643.085734502165,0
102,19,f,14,4,1,1,2,0,77,1,915.29814974092,0
102,19,f,14,3,2,2,1,0,65,1,918.086096729894,0
102,19,f,15,2,4,2,1,0,65,1,656.818094004848,0
102,19,f,15,4,1,1,2,0,75,1,976.36402932585,0
102,19,f,15,4,1,1,2,0,75,1,664.329190252829,0
102,19,f,15,1,3,1,2,0,77,1,837.681778008118,0
102,19,f,15,1,3,1,2,0,75,1,652.987534531349,0
102,19,f,15,2,3,2,1,0,65,1,665.765423660559,0
102,19,f,15,3,2,2,1,0,90,1,1794.47795722808,0
102,19,f,15,4,1,1,2,0,75,1,681.503318008254,0
102,19,f,16,3,2,2,1,0,77,1,829.795172227023,0
102,19,f,16,2,3,2,1,0,75,1,1365.55973861687,0
102,19,f,16,2,3,2,1,0,75,1,844.966783706695,0
102,19,f,16,4,2,2,1,0,75,1,1003.41641230079,0
102,19,f,16,2,4,2,1,0,77,1,781.819905143493,0
102,19,f,16,3,1,1,2,0,77,1,1512.63028128051,0
102,19,f,16,2,3,2,1,0,65,1,847.06891264068,0
102,19,f,16,1,3,1,2,0,90,1,793.200198500926,0
102,19,f,17,2,3,2,1,0,77,1,738.557826052784,0
102,19,f,17,4,1,1,2,0,77,1,648.547224851427,0
102,19,f,17,4,1,1,2,0,90,1,726.129486794889,0
102,19,f,17,4,2,2,1,0,90,1,675.984173056349,0
102,19,f,17,4,2,2,1,0,77,1,786.142490775092,0
102,19,f,17,3,1,1,2,0,77,1,667.195016227197,0
102,19,f,17,1,3,1,2,0,75,1,841.106340436454,0
102,19,f,17,2,3,2,1,0,77,1,910.315102002642,0
102,19,f,18,1,4,1,2,0,65,1,684.915202460616,0
102,19,f,18,2,3,2,1,0,90,1,911.248442420401,0
102,19,f,18,3,1,1,2,0,65,1,1052.81885709883,0
102,19,f,18,1,3,1,2,0,90,1,623.214216719134,0
102,19,f,18,2,3,2,1,0,90,1,884.982697582018,0
102,19,f,18,4,1,1,2,0,65,1,827.559018989632,0
102,19,f,18,3,1,1,2,0,65,1,946.335944594466,0
102,19,f,18,1,3,1,2,0,75,1,738.521905124799,0
102,19,f,19,1,4,1,2,0,65,1,665.687242819331,0
102,19,f,19,1,3,1,2,0,77,1,752.600192221507,0
102,19,f,19,2,4,2,1,0,77,1,714.462127871229,0
102,19,f,19,2,4,2,1,0,75,1,707.164142340844,0
102,19,f,19,1,4,1,2,0,75,1,711.05326198267,0
102,19,f,19,4,2,2,1,0,65,1,922.918518053848,0
102,19,f,19,4,1,1,2,0,75,1,915.187066535509,0
102,19,f,19,2,3,2,1,0,75,1,852.119274386496,0
102,19,f,20,1,4,1,2,0,90,1,790.839076656994,0
102,19,f,20,3,1,1,2,0,75,1,1187.46528649717,0
102,19,f,20,3,2,2,1,0,75,1,1202.4002424514,0
102,19,f,20,4,2,2,1,0,90,1,746.820545080482,0
102,19,f,20,3,2,2,1,0,75,1,922.320238394605,0
102,19,f,20,3,1,1,2,0,65,1,725.517623592168,0
102,19,f,20,3,1,1,2,0,90,1,689.652237118935,0
102,19,f,20,3,1,1,2,0,90,1,630.228457101111,0
102,19,f,21,3,1,1,2,0,77,1,1064.08987838768,0
102,19,f,21,3,1,1,2,0,90,1,627.818736355039,0
102,19,f,21,2,3,2,1,0,65,0,960.037514731084,0
102,19,f,21,1,3,1,2,0,90,1,679.719647721868,0
102,19,f,21,3,2,2,1,0,90,1,721.915871374222,0
102,19,f,21,3,1,1,2,0,75,0,653.1088808606,0
102,19,f,21,3,2,2,1,0,90,1,697.959630913829,0
102,19,f,21,1,4,1,2,0,75,1,706.421273400338,0
102,19,f,22,3,2,2,1,0,75,1,790.27701978157,0
102,19,f,22,2,3,2,1,0,65,1,1278.7998304775101,0
102,19,f,22,3,2,2,1,0,75,0,1321.83642273412,0
102,19,f,22,2,3,2,1,0,75,1,774.890788305129,0
102,19,f,22,2,4,2,1,0,90,1,764.716109963047,0
102,19,f,22,3,1,1,2,0,77,1,886.236005930186,0
102,19,f,22,4,2,2,1,0,77,0,969.365183625996,0
102,19,f,22,3,2,2,1,0,90,1,708.130385120967,0
102,19,f,23,4,1,1,2,0,75,1,744.585901127721,0
102,19,f,23,4,1,1,2,0,90,1,747.784373006652,0
102,19,f,23,4,2,2,1,0,75,1,794.082827020247,0
102,19,f,23,3,2,2,1,0,77,1,850.076007476673,0
102,19,f,23,4,1,1,2,0,90,1,812.614101771032,0
102,19,f,23,4,1,1,2,0,90,1,724.088936594853,0
102,19,f,23,4,2,2,1,0,77,1,681.230439697174,0
102,19,f,23,3,1,1,2,0,65,1,785.07331491528,0
102,19,f,24,3,1,1,2,0,75,1,731.311457991978,0
102,19,f,24,1,3,1,2,0,77,1,998.261608196117,0
102,19,f,24,4,1,1,2,0,77,1,773.200089832244,0
102,19,f,24,2,3,2,1,0,75,1,977.09482400569,0
102,19,f,24,2,4,2,1,0,65,1,805.288043584369,0
102,19,f,24,1,4,1,2,0,77,1,689.654651971068,0
102,19,f,24,2,3,2,1,0,90,1,785.878366305042,0
102,19,f,24,1,3,1,2,0,65,1,767.045536869773,0
102,19,f,25,1,3,1,2,0,65,0,663.949152869463,0
102,19,f,25,3,2,2,1,0,77,1,1331.37116521539,0
102,19,f,25,4,2,2,1,0,77,1,696.079668392485,0
102,19,f,25,2,4,2,1,0,65,1,924.647552306851,0
102,19,f,25,4,2,2,1,0,77,1,738.730487993962,0
102,19,f,25,1,3,1,2,0,77,0,731.889513263013,0
102,19,f,25,2,4,2,1,0,65,1,639.048403298148,0
102,19,f,25,4,1,1,2,0,90,1,669.202060351381,0
102,19,f,26,1,4,1,2,0,90,1,688.106429786785,0
102,19,f,26,2,4,2,1,0,75,1,779.201903385911,0
102,19,f,26,2,4,2,1,0,75,1,972.118718967977,0
102,19,f,26,2,3,2,1,0,77,1,828.4247435422,0
102,19,f,26,1,4,1,2,0,65,1,635.041559609817,0
102,19,f,26,2,3,2,1,0,75,1,714.283428800627,0
102,19,f,26,2,3,2,1,0,90,1,671.789876456387,0
102,19,f,26,2,4,2,1,0,75,1,773.656496918193,0
102,19,f,27,1,3,1,2,0,65,1,608.408757219877,0
102,19,f,27,1,4,1,2,0,75,1,682.945890404881,0
102,19,f,27,1,3,1,2,0,65,1,619.106552941957,0
102,19,f,27,3,2,2,1,0,75,1,1148.98853911109,0
102,19,f,27,4,2,2,1,0,75,1,679.079108145743,0
102,19,f,27,1,4,1,2,0,75,1,741.916281900558,0
102,19,f,27,1,4,1,2,0,75,1,642.182277881147,0
102,19,f,27,1,4,1,2,0,90,0,730.288768039827,0
102,19,f,28,2,4,2,1,0,90,1,880.505561404789,0
102,19,f,28,3,2,2,1,0,90,1,838.613609141248,0
102,19,f,28,1,4,1,2,0,77,1,716.742050304674,0
102,19,f,28,1,3,1,2,0,75,1,730.624432510012,0
102,19,f,28,3,1,1,2,0,65,1,1050.43992571882,0
102,19,f,28,3,2,2,1,0,77,1,1163.85980333325,0
102,19,f,28,2,3,2,1,0,90,0,698.282919265694,0
102,19,f,28,1,3,1,2,0,75,1,742.925086451578,0
102,19,f,29,1,3,1,2,0,90,1,663.260316248852,0
102,19,f,29,2,3,2,1,0,77,1,1267.95955846865,0
102,19,f,29,3,1,1,2,0,65,1,634.117576744757,0
102,19,f,29,4,2,2,1,0,77,1,636.324449895255,0
102,19,f,29,4,1,1,2,0,65,1,648.577108649988,0
102,19,f,29,4,2,2,1,0,75,1,1173.68100767089,0
102,19,f,29,4,2,2,1,0,65,1,662.528012286202,0
102,19,f,29,3,2,2,1,0,75,1,624.920309874142,0
102,19,f,30,2,4,2,1,0,75,1,760.844196143807,0
102,19,f,30,1,4,1,2,0,77,1,720.286751637104,0
102,19,f,30,3,1,1,2,0,90,1,1100.19041110536,0
102,19,f,30,1,3,1,2,0,77,1,635.647385681295,0
102,19,f,30,4,2,2,1,0,65,1,731.806804571534,0
102,19,f,30,4,1,1,2,0,75,1,855.596359850097,0
102,19,f,30,1,3,1,2,0,90,1,932.136009312671,0
102,19,f,30,1,3,1,2,0,75,1,657.957300581984,0
102,19,f,31,3,2,2,1,0,75,1,922.498031895884,0
102,19,f,31,1,4,1,2,0,65,1,672.264093078411,0
102,19,f,31,1,4,1,2,0,77,1,828.245742613944,0
102,19,f,31,2,4,2,1,0,65,1,696.97920087674,0
102,19,f,31,3,1,1,2,0,65,1,899.170860460799,0
102,19,f,31,3,1,1,2,0,90,1,655.286473929664,0
102,19,f,31,1,4,1,2,0,90,1,826.121276297272,0
102,19,f,31,1,4,1,2,0,90,1,618.941135560817,0
102,19,f,32,2,4,2,1,0,65,1,725.884379286072,0
102,19,f,32,4,2,2,1,0,75,1,903.687539845123,0
102,19,f,32,2,3,2,1,0,77,1,1078.17390075979,0
102,19,f,32,2,3,2,1,0,77,1,818.299871529234,0
102,19,f,32,1,4,1,2,0,65,1,763.115666595695,0
102,19,f,32,3,1,1,2,0,65,1,736.66548741312,0
102,19,f,32,2,3,2,1,0,75,1,663.778603926403,0
102,19,f,32,2,3,2,1,0,77,1,774.239381895313,0
102,19,f,33,3,1,1,2,0,75,1,888.087593937598,0
102,19,f,33,4,2,2,1,0,90,1,820.200058440605,0
102,19,f,33,2,4,2,1,0,65,1,748.44392954401,0
102,19,f,33,2,3,2,1,0,77,1,733.593191565888,0
102,19,f,33,3,1,1,2,0,77,1,927.06995102526,0
102,19,f,33,2,3,2,1,0,90,1,812.620462938867,0
102,19,f,33,1,3,1,2,0,90,1,696.358583834808,0
102,19,f,33,2,4,2,1,0,77,1,738.864814153203,0
102,19,f,34,4,2,2,1,0,75,1,931.381066107861,0
102,19,f,34,2,4,2,1,0,75,1,769.57026495802,0
102,19,f,34,3,2,2,1,0,77,1,949.839593435172,0
102,19,f,34,3,1,1,2,0,77,1,891.502195099747,0
102,19,f,34,1,4,1,2,0,65,1,685.915856885913,0
102,19,f,34,3,1,1,2,0,75,1,721.43320277064,0
102,19,f,34,2,4,2,1,0,90,1,836.60988543852,0
102,19,f,34,3,2,2,1,0,77,1,1008.10847033608,0
102,19,f,35,4,2,2,1,0,65,1,954.91983897773,0
102,19,f,35,3,1,1,2,0,75,1,712.378714042643,0
102,19,f,35,1,3,1,2,0,90,1,666.889839267242,0
102,19,f,35,4,1,1,2,0,90,1,782.746001004853,0
102,19,f,35,1,4,1,2,0,90,1,698.410000870354,0
102,19,f,35,3,2,2,1,0,65,1,784.699616520811,0
102,19,f,35,3,2,2,1,0,75,1,1201.81886675891,0
102,19,f,35,4,1,1,2,0,90,1,863.570504028758,0
102,19,f,36,2,4,2,1,0,90,0,781.397004133396,0
102,19,f,36,3,2,2,1,0,75,1,928.111657940462,0
102,19,f,36,3,2,2,1,0,65,1,691.906803605889,0
102,19,f,36,4,2,2,1,0,75,1,873.435779418287,0
102,19,f,36,4,2,2,1,0,90,1,702.282518401262,0
102,19,f,36,3,1,1,2,0,90,1,1004.18342976627,0
102,19,f,36,1,3,1,2,0,65,1,714.002702219659,0
102,19,f,36,3,1,1,2,0,90,1,719.817364719347,0
102,19,f,37,4,1,1,2,0,77,1,844.957426153996,0
102,19,f,37,4,1,1,2,0,90,1,649.410534551862,0
102,19,f,37,2,4,2,1,0,77,1,885.300250662112,0
102,19,f,37,4,2,2,1,0,90,1,990.920457179527,0
102,19,f,37,2,3,2,1,0,90,0,671.273399917482,0
102,19,f,37,3,1,1,2,0,75,1,966.021518748676,0
102,19,f,37,3,2,2,1,0,65,1,701.543875451534,0
102,19,f,37,4,1,1,2,0,77,1,898.108023588065,0
102,19,f,38,4,2,2,1,0,75,1,795.287234608622,0
102,19,f,38,3,2,2,1,0,90,1,750.451275525847,0
102,19,f,38,2,4,2,1,0,77,1,996.965738075232,0
102,19,f,38,3,2,2,1,0,77,1,716.380728028525,0
102,19,f,38,1,3,1,2,0,75,1,721.933379054462,0
102,19,f,38,1,4,1,2,0,77,1,736.925084036557,0
102,19,f,38,1,4,1,2,0,75,1,648.542697002995,0
102,19,f,38,4,2,2,1,0,65,1,671.97370708891,0
102,19,f,39,3,1,1,2,0,75,1,892.841834418505,0
102,19,f,39,4,2,2,1,0,75,1,622.93952726759,0
102,19,f,39,1,4,1,2,0,65,1,879.88222765307,0
102,19,f,39,4,2,2,1,0,75,1,628.701063018525,0
102,19,f,39,2,3,2,1,0,90,1,714.487181963705,0
102,19,f,39,4,1,1,2,0,75,1,613.060970190418,0
102,19,f,39,3,2,2,1,0,75,1,591.576029210046,0
102,19,f,39,3,1,1,2,0,75,1,608.812037555253,0
102,19,f,40,4,1,1,2,0,65,0,1491.16526283251,0
102,19,f,40,3,2,2,1,0,90,1,1605.08773158472,0
102,19,f,40,4,1,1,2,0,77,1,1100.39839025922,0
102,19,f,40,1,4,1,2,0,65,1,1140.18368574216,0
102,19,f,40,1,4,1,2,0,65,1,914.407974807546,0
102,19,f,40,2,3,2,1,0,77,1,885.75363918244,0
102,19,f,40,3,2,2,1,0,77,0,990.866726717286,0
102,19,f,40,4,1,1,2,0,90,1,1041.35826990387,0
102,19,f,41,1,4,1,2,1,65,0,667.472724244362,0
102,19,f,41,1,4,1,2,0,90,1,694.549255742459,0
102,19,f,41,4,1,1,2,0,77,1,1129.74971263247,0
102,19,f,41,3,2,2,1,0,75,1,1112.87955441185,0
102,19,f,41,3,2,1,2,1,90,0,1050.65213086709,0
102,19,f,41,1,3,1,1,1,77,1,1196.44974450785,0
102,19,f,41,3,1,1,2,0,77,1,711.758096998892,0
102,19,f,41,3,2,1,2,1,75,1,918.296792591718,0
102,19,f,42,3,1,1,2,0,90,1,1058.40320306015,0
102,19,f,42,1,4,1,2,1,65,1,808.181338505165,0
102,19,f,42,4,1,2,1,1,65,0,910.856028918715,0
102,19,f,42,1,4,1,2,0,90,1,710.512636922431,0
102,19,f,42,1,4,1,2,1,75,1,901.648197070244,0
102,19,f,42,3,2,2,1,0,77,1,659.516389601777,0
102,19,f,42,4,2,2,1,1,90,0,1055.29830670639,0
102,19,f,42,2,3,2,1,0,90,1,661.146414910036,0
102,19,f,43,3,1,1,2,1,65,1,1207.9800605643,0
102,19,f,43,3,1,1,2,0,75,1,1012.4262262616,0
102,19,f,43,2,4,2,2,1,77,1,846.164248594505,0
102,19,f,43,4,2,2,1,0,77,1,941.621247318835,0
102,19,f,43,1,4,1,2,0,65,0,680.120815060945,0
102,19,f,43,2,3,2,1,1,77,0,1186.91228531861,0
102,19,f,43,2,4,2,2,1,90,1,658.282098218479,0
102,19,f,43,3,2,2,1,0,90,1,721.751661418239,0
102,19,f,44,2,3,2,1,0,90,1,779.611522710184,0
102,19,f,44,4,2,2,1,1,65,1,859.391300253264,0
102,19,f,44,4,2,2,1,0,75,1,845.968343701315,0
102,19,f,44,2,4,2,1,0,77,1,866.059914900688,0
102,19,f,44,3,2,1,2,1,77,1,837.94529876468,0
102,19,f,44,2,3,2,1,1,75,0,764.328828023281,0
102,19,f,44,2,4,2,2,1,75,1,850.128530513757,0
102,19,f,44,1,3,1,2,0,90,1,652.686281706337,0
102,19,f,45,1,3,1,1,1,90,1,695.211830843618,0
102,19,f,45,2,3,2,1,1,77,1,802.28849516061,0
102,19,f,45,1,3,1,1,1,90,0,671.866548016624,0
102,19,f,45,4,2,2,1,0,77,1,843.958884723179,0
102,19,f,45,3,2,1,2,1,65,1,960.193876417179,0
102,19,f,45,3,1,1,2,1,75,1,1045.63286034499,0
102,19,f,45,1,4,1,2,0,77,1,666.719290322362,0
102,19,f,45,4,1,2,1,1,75,1,1037.5415958315,0
102,19,f,46,3,1,1,2,0,65,1,791.10440855402,0
102,19,f,46,2,3,2,1,0,90,1,982.477529798416,0
102,19,f,46,2,4,2,2,1,77,1,1381.30155709769,0
102,19,f,46,3,1,1,2,1,90,1,947.302489228605,0
102,19,f,46,3,2,2,1,0,75,1,1066.4609614978,0
102,19,f,46,4,1,1,2,0,65,1,917.630293357433,0
102,19,f,46,4,1,2,1,1,65,1,860.792518305971,0
102,19,f,46,2,4,2,1,0,75,1,727.265071092916,0
102,19,f,47,4,1,2,1,1,65,1,791.061846783123,0
102,19,f,47,1,3,1,1,1,65,1,712.156849487656,0
102,19,f,47,2,3,2,1,1,65,1,825.733088790003,0
102,19,f,47,1,4,1,2,0,77,1,849.595150009918,0
102,19,f,47,1,3,1,2,0,90,1,1023.98974653806,0
102,19,f,47,4,2,2,1,1,77,1,1168.85975503646,0
102,19,f,47,3,1,1,2,1,90,1,738.552392636848,0
102,19,f,47,4,1,2,1,1,77,1,756.010567392877,0
102,19,f,48,4,2,2,1,0,65,1,882.591088229674,0
102,19,f,48,2,3,2,1,0,65,1,649.29281050172,0
102,19,f,48,1,3,1,1,1,90,1,891.569509107285,0
102,19,f,48,1,3,1,2,0,75,1,715.656574193417,0
102,19,f,48,1,3,1,2,0,75,1,994.219145431998,0
102,19,f,48,2,4,2,1,0,75,1,714.296408632435,0
102,19,f,48,2,4,2,2,1,90,1,709.76071228506,0
102,19,f,48,4,1,1,2,0,75,1,868.313877674154,0
102,19,f,49,2,3,2,1,1,77,1,805.187525356814,0
102,19,f,49,2,4,2,1,0,90,1,676.026131117396,0
102,19,f,49,4,1,1,2,0,65,1,956.778671541542,0
102,19,f,49,4,2,2,1,1,77,1,799.250610956733,0
102,19,f,49,4,2,2,1,1,77,1,634.414301721336,0
102,19,f,49,3,1,1,2,0,65,1,1184.68579149157,0
102,19,f,49,1,4,1,2,1,75,1,873.830004056799,0
102,19,f,49,4,1,1,2,0,77,1,647.599395320867,0
102,19,f,50,1,3,1,2,0,90,1,807.137216737829,0
102,19,f,50,2,3,2,1,0,75,1,1216.61074271287,0
102,19,f,50,3,1,1,2,1,75,1,764.283247686762,0
102,19,f,50,2,4,2,1,0,65,1,746.854956725656,0
102,19,f,50,3,2,2,1,0,77,1,866.284798021297,0
102,19,f,50,4,2,2,1,0,90,1,720.109259993478,0
102,19,f,50,3,2,1,2,1,65,1,703.416895272312,0
102,19,f,50,1,4,1,2,1,75,1,851.201630508513,0
102,19,f,51,2,3,2,1,1,90,1,636.931785251363,0
102,19,f,51,4,1,1,2,0,77,1,718.530550297146,0
102,19,f,51,1,4,1,2,0,65,1,773.746752023726,0
